datetime,local_temperature
2021-02-26 02:00:00,9.910000000000025
2021-02-26 03:00:00,9.990000000000009
2021-02-26 04:00:00,9.580000000000041
2021-02-26 05:00:00,8.660000000000025
2021-02-26 06:00:00,8.410000000000025
2021-02-26 07:00:00,8.300000000000011
2021-02-26 08:00:00,8.930000000000007
2021-02-26 09:00:00,10.120000000000005
2021-02-26 10:00:00,11.129999999999995
2021-02-26 11:00:00,11.060000000000002
2021-02-26 12:00:00,12.200000000000045
2021-02-26 13:00:00,12.129999999999995
2021-02-26 14:00:00,12.400000000000034
2021-02-26 15:00:00,12.460000000000036
2021-02-26 16:00:00,12.53000000000003
2021-02-26 17:00:00,12.390000000000043
2021-02-26 18:00:00,12.07000000000005
2021-02-26 19:00:00,11.129999999999995
2021-02-26 20:00:00,11.060000000000002
2021-02-26 21:00:00,10.629999999999995
2021-02-26 22:00:00,10.57000000000005
2021-02-26 23:00:00,10.150000000000034
2021-02-27 00:00:00,9.82000000000005
2021-02-27 01:00:00,9.910000000000025
2021-02-27 02:00:00,9.330000000000041
2021-02-27 03:00:00,9.32000000000005
2021-02-27 04:00:00,9.990000000000009
2021-02-27 05:00:00,10.160000000000025
2021-02-27 06:00:00,10.410000000000025
2021-02-27 07:00:00,10.379999999999995
2021-02-27 08:00:00,10.840000000000032
2021-02-27 09:00:00,11.610000000000014
2021-02-27 10:00:00,12.379999999999995
2021-02-27 11:00:00,12.840000000000032
2021-02-27 12:00:00,12.850000000000023
2021-02-27 13:00:00,12.560000000000002
2021-02-27 14:00:00,12.710000000000036
2021-02-27 15:00:00,12.660000000000025
2021-02-27 16:00:00,12.590000000000032
2021-02-27 17:00:00,12.420000000000016
2021-02-27 18:00:00,12.420000000000016
2021-02-27 19:00:00,12.150000000000034
2021-02-27 20:00:00,12.07000000000005
2021-02-27 21:00:00,11.420000000000016
2021-02-27 22:00:00,10.680000000000007
2021-02-27 23:00:00,10.740000000000009
2021-02-28 00:00:00,10.490000000000009
2021-02-28 01:00:00,9.82000000000005
2021-02-28 02:00:00,9.400000000000034
2021-02-28 03:00:00,8.900000000000034
2021-02-28 04:00:00,8.490000000000009
2021-02-28 05:00:00,8.07000000000005
2021-02-28 06:00:00,7.57000000000005
2021-02-28 07:00:00,7.350000000000023
2021-02-28 08:00:00,9.990000000000009
2021-02-28 09:00:00,12.060000000000002
2021-02-28 10:00:00,13.580000000000041
2021-02-28 11:00:00,14.860000000000014
2021-02-28 12:00:00,14.850000000000023
2021-02-28 13:00:00,16.310000000000002
2021-02-28 14:00:00,16.430000000000007
2021-02-28 15:00:00,16.310000000000002
2021-02-28 16:00:00,16.189999999999998
2021-02-28 17:00:00,15.75
2021-02-28 18:00:00,13.189999999999998
2021-02-28 19:00:00,12.400000000000034
2021-02-28 20:00:00,11.870000000000005
2021-02-28 21:00:00,11.590000000000032
